,STATE,STCOFIPS,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_A,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_N,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,HRCN_RISK_CATEGORY_QUANTILE,ZIP,3ZIP
854,Louisiana,22115,21.0,0.0973022283889,1353.81734982,7312746376.0,48626.0,564061600000.0,29297240.0,571403643616.0,0.005320903,1.34e-06,0.04710583,Relatively High,3669471.50096,0.00614475788753,71279.1914953,147149.98224,3887900.67469,78.6424556853,Relatively Low,0.000501791161936,1.26367743e-07,0.00502265681818,81.7552961522,4927404.45355,81.9201435621,Relatively Low,Very High,71403,714
855,Louisiana,22117,31.0,0.177425302455,682.69206837,7554000455.0,45382.0,526431200000.0,37097292.0,534022297747.0,0.01598542,7.34e-06,0.057250462,Very High,23424515.8626,0.0623629580414,723410.31328,352529.482578,24500455.6584,93.0825767402,Relatively Moderate,0.0031009418125,1.374178265e-06,0.00950283601772,94.1201902291,35487178.6412,94.5715567519,Relatively Moderate,Very High,70427,704
856,Louisiana,22119,10.0,0.0654559110873,621.12777012,8541147169.0,36954.0,428666400000.0,10732464.0,437218279633.0,0.000946762,3.04e-07,0.018328527,Relatively Low,533671.529586,0.000743640549538,8626.23037464,12745.8110361,555043.570997,61.2624297449,Very Low,6.2482418231e-05,2.0123412e-08,0.00118759411036,60.7003891051,772727.907903,64.602960969,Relatively Low,Relatively High,71067,710
857,Louisiana,22121,27.0,0.205469887483,205.83395976,4939071812.0,27101.0,314371600000.0,29398442.7335,319340070255.0,0.003965893,1.67e-06,0.036927592,Relatively High,4075191.4569,0.00941139822535,109172.219414,222821.65691,4407185.33322,79.8097708604,Relatively Low,0.000825092570429,3.47271253e-07,0.00757637649212,84.9978383052,5140560.36946,82.3687752355,Relatively Low,Very High,70767,707
858,Louisiana,22123,9.0,0.0571456547762,364.2477774,1529488299.0,9736.0,112937600000.0,71062060.0743,114538150359.0,0.001766725,3.16e-07,0.017034676,Relatively Moderate,156448.087797,0.000177671063651,2060.98433835,69150.3439406,227659.416076,51.5780371812,Very Low,0.000102287861829,1.8248877e-08,0.000964438369614,65.2831820147,299521.226695,53.9703903096,Very Low,Relatively Moderate,71286,712
859,Louisiana,22125,28.0,0.176079081096,430.30111059,2564766728.0,15300.0,177480000000.0,10550555.2109,180055317283.0,0.003601967,1.45e-06,0.033436779,Relatively High,1746553.77559,0.00386133453325,44791.4805857,60069.7730024,1851415.02917,72.0709035884,Relatively Low,0.000680979582477,2.52374806e-07,0.00568095469551,83.354950281,2063562.21744,74.2036787797,Relatively Low,Relatively High,70748,707
860,Louisiana,22127,12.0,0.0569536236655,966.39943569,2333723463.27,13716.8830009,159115842811.0,23225248.0,161472791522.0,0.002334493,4.77e-07,0.022801438,Relatively Moderate,278041.927356,0.000330982235481,3839.39393158,28048.244464,309929.565752,55.0799827064,Very Low,0.000119063217015,2.4127587e-08,0.00120766178531,67.5313445741,399480.83632,57.3799910274,Very Low,Relatively Moderate,71483,714
861,Maine,23001,20.0,0.120593607227,502.13946978,19037176553.0,111105.0,1288818000000.0,46500790.0,1307901677340.0,0.002676584,1.23e-06,0.04213709,Relatively Moderate,6211751.35447,0.0166687422366,193357.409944,235371.049,6640479.81341,83.2684824903,Relatively Low,0.000326295831589,1.50026932e-07,0.00506165699551,78.383052313,7238619.83213,84.8362494392,Relatively Low,Very High,04291,042
862,Maine,23003,24.0,0.0608424707118,6896.33274057,16169760157.9,67021.902171,777454065183.0,231263569.574,793855088911.0,0.002919532,6.65e-07,0.028775841,Relatively High,2386424.088,0.00225979262871,26213.594493,317393.043451,2730030.72595,75.0972762646,Relatively Low,0.000147568120622,3.3711141e-08,0.00137013642205,70.7306528318,3276999.94989,77.6132794975,Relatively Low,Relatively High,04424,044
863,Maine,23005,26.0,0.128406971256,1003.47676025,60047975320.2,302797.537849,3512451439050.0,29418597.0,3572528832970.0,0.00230504,1.14e-06,0.046023685,Relatively Moderate,17312580.7815,0.0431087782165,500061.827311,165028.827174,17977671.436,90.0994379594,Relatively Moderate,0.000288215074122,1.42334263e-07,0.00560967700715,77.0428015564,16759172.0008,89.9506505159,Relatively Moderate,Very High,04013,040
864,Maine,23007,22.0,0.084799481684,1761.43941597,6410045056.57,29449.1129578,341609710310.0,31731142.0,348051486509.0,0.003414933,8.39e-07,0.033845101,Relatively High,2228029.27507,0.0025728209199,29844.7226708,114635.179597,2372509.17734,73.9731949849,Relatively Low,0.000347542844743,8.7356408e-08,0.00361270261238,78.8586251621,2575617.84914,75.9982054733,Relatively Low,Relatively High,04936,049
865,Maine,23009,23.0,0.124001529248,1816.40024414,13548305243.0,55442.0,643127200000.0,21072548.0,656696577791.0,0.004487885,1.26e-06,0.044816334,Relatively High,6428336.81769,0.00710319828096,82397.1000591,87668.0549759,6598401.97273,83.0955469088,Relatively Low,0.000474475345986,1.28119445e-07,0.00416029684573,81.3229571984,6788122.91629,84.3427545985,Relatively Low,Very High,04627,046
866,Maine,23011,18.0,0.110428923562,960.77694414,26884493299.5,123576.428268,1433486567910.0,56199860.0,1460427261070.0,0.003282751,1.12e-06,0.062137101,Relatively High,9762261.44847,0.0153180698413,177689.610159,377307.54082,10317258.5994,86.2948551665,Relatively Moderate,0.00036311637236,1.2395567e-07,0.00671367403443,79.8530047557,10823480.3722,87.5729026469,Relatively Moderate,Very High,04357,043
867,Maine,23013,18.0,0.128082451873,416.990599366,9304495549.9,40596.7457284,470922250449.0,10457009.0,480237203008.0,0.004487885,1.26e-06,0.044816334,Relatively High,4071573.18318,0.00506757367926,58783.8546794,49405.3247204,4179762.36258,79.2909641159,Relatively Low,0.00043758932976,1.24826309e-07,0.00472461338806,80.9770860355,4159407.94212,80.1704800359,Relatively Low,Very High,04862,048
868,Maine,23015,15.0,0.112103871191,508.499538573,7699739160.0,35222.0,408575200000.0,14775675.0,416289714835.0,0.004487885,1.26e-06,0.044816334,Relatively High,3482249.5277,0.00449381504662,52128.2545408,68971.6339524,3603349.41619,77.9507133593,Relatively Low,0.000452255518705,1.27585459e-07,0.00466791763845,81.2364894077,3975555.95175,79.5872588605,Relatively Low,Very High,04551,045
869,Maine,23017,20.0,0.0842036272237,2197.71994806,11678022043.7,57742.8305651,669816834556.0,27667378.0,681522523977.0,0.003803907,9.85e-07,0.037825782,Relatively High,4207303.52633,0.0054791577975,63558.230451,99809.8620026,4370671.61878,79.7233030696,Relatively Low,0.00036026259062,9.488212e-08,0.00360749262191,79.420665802,4823387.81275,81.8304172275,Relatively Low,Very High,04276,042
870,Maine,23019,21.0,0.0759210361904,3592.94630019,30724267513.2,151624.03305,1758838783380.0,58402973.0,1789621453870.0,0.002652877,1.22e-06,0.041755226,Relatively Moderate,6600846.9529,0.0149532157743,173457.302982,198491.214742,6972795.47062,83.354950281,Relatively Low,0.000214470652069,9.832467e-08,0.00339864915339,74.794638997,7445228.03926,85.1054284432,Relatively Low,Very High,04921,049
871,Maine,23021,22.0,0.07975753369,4422.23463552,4382982652.0,16735.0,194126000000.0,10450505.0,198519433157.0,0.003416603,8.4e-07,0.033862192,Relatively High,1173206.68286,0.00109205431345,12667.830036,27228.237086,1213102.74998,69.130998703,Relatively Low,0.000267673129467,6.525571e-08,0.00260544701773,76.6104626027,1404113.80701,71.1081202333,Relatively Low,Relatively High,04441,044
872,Maine,23023,18.0,0.113687063049,289.050390014,7173028716.16,36669.2142898,425362885762.0,21782170.0,432557696648.0,0.00230504,1.14e-06,0.046023685,Relatively Moderate,1759246.83859,0.00445177089204,51640.5423476,107604.640377,1918492.02131,72.4167747514,Relatively Low,0.000245200738247,1.21364491e-07,0.00494003308106,76.3078253351,1852542.26843,73.4410049349,Relatively Low,Relatively High,04562,045
873,Maine,23025,24.0,0.0807709153602,4134.68427138,11071558879.9,50419.0822345,584861353920.0,96276163.0,596029188963.0,0.003884124,1.02e-06,0.038646404,Relatively High,4254179.89661,0.00515770494054,59829.3773103,363965.323224,4677974.59714,80.3718115002,Relatively Low,0.000384239768543,1.02292793e-07,0.0037804302943,80.2421098141,5556099.81441,83.1314490803,Relatively Low,Very High,04954,049
874,Maine,23027,17.0,0.106317583647,764.859744874,8006770382.0,39586.0,459197600000.0,26334404.9562,467230704787.0,0.004487885,1.26e-06,0.044816334,Relatively High,3321737.82275,0.00459557153354,53308.6297891,113478.192082,3488524.64462,77.691309987,Relatively Low,0.000414866127573,1.16090828e-07,0.00430912306854,80.5447470817,3916911.30121,79.4526693585,Relatively Low,Very High,04921,049
875,Maine,23029,27.0,0.114663791884,2890.31780273,6099350643.0,31024.0,359878400000.0,49519931.006,366027270574.0,0.004487885,1.26e-06,0.044816334,Relatively High,3043720.42499,0.00432227344335,50138.3719428,245018.273068,3338877.07001,77.1292693472,Relatively Low,0.000499023683527,1.39320315e-07,0.00494424384555,81.7985300476,4269497.99823,80.3499327052,Relatively Low,Relatively High,04649,046
876,Maine,23031,28.0,0.128003873145,1030.42503662,44509067695.7,211923.707292,2458315004590.0,32753306.0,2502856825590.0,0.00230504,1.14e-06,0.046023685,Relatively Moderate,13508276.492,0.0314941115579,365331.694072,185311.139755,14058919.3258,88.5430177259,Relatively Moderate,0.000303492314977,1.48609704e-07,0.00565778427847,77.691309987,13566673.2147,88.7842081651,Relatively Moderate,Very High,04006,040
877,Maryland,24001,5.0,0.0330109979926,432.19831824,12614563929.2,67794.1331386,786411944408.0,4763833.71826,799031272171.0,0.001781983,6.74e-07,0.027703803,Relatively Low,552991.241462,0.00112502833492,13050.3286851,4111.27529732,570152.845444,61.6083009079,Very Low,4.335940789e-05,1.652121e-08,0.00086026338855,56.5931690445,645164.364912,62.5392552714,Very Low,Relatively High,21555,215
878,Maryland,24003,12.0,0.103934573692,437.721394044,95231834329.0,587880.391782,6819412544670.0,20823081.0,6914665202080.0,0.003937527,2.3e-06,0.016903177,Relatively Moderate,36142989.9213,0.130133105136,1509544.01957,33211.7546647,37685745.6956,95.2010376135,Relatively Moderate,0.000379511956553,2.21346049e-07,0.0015949491175,80.1556420233,33648867.2289,94.1677882459,Relatively Moderate,Very High,20764,207
879,Maryland,24005,18.0,0.113018147957,617.818699953,143607085144.0,854301.781204,9909900661960.0,77435930.9217,10053585183000.0,0.003937527,2.3e-06,0.016903177,Relatively Moderate,59336855.3217,0.206271123949,2392745.03781,132381.86567,61861982.2251,96.757457847,Relatively High,0.000413123935473,2.41408068e-07,0.00170920849205,80.5015131863,62701817.5871,96.3660834455,Relatively High,Very High,21085,210
880,Maryland,24009,18.0,0.124595023221,227.451289673,15657564417.0,92746.3393636,1075857536620.0,7251084.0,1091522352120.0,0.003937527,2.3e-06,0.016903177,Relatively Moderate,6784116.19922,0.0239408823081,277714.234774,13096.5514106,7074926.9854,83.4414180718,Relatively Low,0.000433276381865,2.5813107e-07,0.00180615083353,80.9338521401,5886142.10377,83.4454912517,Relatively Low,Very High,20676,206
881,Maryland,24011,14.0,0.123555746115,329.2096548,5639008339.28,33285.680788,386113897141.0,317691244.264,392070596725.0,0.00910098,2.14e-06,0.042665914,Very High,6452118.68175,0.00888213727612,103032.792403,1631540.62405,8186692.0982,84.3060959792,Relatively Moderate,0.00114400345062,2.6678693e-07,0.00512706485839,87.1162991786,10427730.4208,87.4383131449,Relatively Moderate,Very High,21636,216
882,Maryland,24013,14.0,0.0921399819312,457.26264597,31840557621.5,172823.318752,2004750497520.0,126644010.233,2036717699150.0,0.001649745,5.41e-07,0.01502584,Relatively Moderate,4914610.28029,0.00874263120688,101414.522,174028.763794,5190053.56608,81.4094249892,Relatively Low,0.000154349134184,5.0586319e-08,0.00137371391934,71.3791612624,4498455.67966,81.0228802153,Relatively Low,Very High,21784,217
883,Maryland,24015,12.0,0.0869372852994,361.345092775,19099988324.4,103696.512838,1202879548920.0,156675725.057,1222136212970.0,0.003937527,2.3e-06,0.016903177,Relatively High,5681669.06312,0.0180464337299,209338.631267,196233.120709,6087240.81509,82.4038045828,Relatively Low,0.000297466745222,1.74023719e-07,0.00125037741203,77.0860354518,6901320.86409,84.5222072678,Relatively Low,Very High,21904,219
884,Maryland,24017,13.0,0.100160622917,468.033325196,27752200812.0,166470.860269,1931061979120.0,16138801.0,1958830318730.0,0.003937527,2.3e-06,0.016903177,Relatively Moderate,10197250.3789,0.0356517598932,413560.414761,25532.0670589,10636342.8607,86.3380890618,Relatively Moderate,0.000367410273186,2.14143976e-07,0.00158202998221,79.8097708604,10298112.6254,87.3934499776,Relatively Moderate,Very High,20693,206
885,Maryland,24019,26.0,0.215486504171,581.449914552,6196958484.0,32513.0,377150800000.0,216338923.604,383564097408.0,0.007654454,2.3e-06,0.068037577,Relatively High,6660920.07843,0.0104572093831,121303.628844,2477451.62848,9259675.33575,85.3437094682,Relatively Moderate,0.00107486924362,3.21631636e-07,0.0114488450301,89.4509295288,11077638.0518,87.8869448183,Relatively Moderate,Very High,21659,216
886,Maryland,24021,16.0,0.0902379399469,674.15257455,49879037979.8,271383.552489,3148049208880.0,150428477.815,3198078675330.0,0.001525605,4.82e-07,0.013839252,Relatively Moderate,6994842.20044,0.0120111869682,139329.768831,188864.885541,7323036.85481,83.7872892348,Relatively Low,0.000140219230334,4.4251019e-08,0.00125131015655,69.130998703,6722981.60314,84.2081650965,Relatively Low,Very High,21788,217
887,Maryland,24023,3.0,0.0234964871861,664.40433423,7144510590.28,28639.3791013,332216797575.0,33094096.3605,339394402262.0,0.00243372,5.08e-07,0.023813104,Relatively Moderate,378813.28696,0.000320369504126,3716.28624786,18039.4319156,400569.005123,57.5443147428,Very Low,5.285132836e-05,1.1126259e-08,0.000541823430692,58.8845654994,439913.841064,58.2772543742,Very Low,Relatively Moderate,21539,215
888,Maryland,24025,16.0,0.0986945864743,450.841999511,46775490492.9,260548.395028,3022361382330.0,52646003.0,3069189518820.0,0.003937527,2.3e-06,0.016903177,Relatively High,16190622.3341,0.0529645364615,614388.622953,78987.0773609,16883998.0344,89.4941634241,Relatively Moderate,0.000345946774697,2.03126938e-07,0.00150034329028,78.5992217899,15301369.3723,89.4122925079,Relatively Moderate,Very High,21050,210
889,Maryland,24027,15.0,0.0986756035936,255.95411127,65354561292.5,332252.100791,3854124369180.0,31260835.0,3919510191310.0,0.001761319,5.96e-07,0.01609513,Relatively Moderate,11599366.5857,0.0200953103952,233105.600584,48438.5262968,11880910.7126,86.9433635971,Relatively Moderate,0.000177477473098,6.0478859e-08,0.00154949560038,72.7626459144,11205668.4627,87.976671153,Relatively Moderate,Very High,21044,210
890,Maryland,24029,8.0,0.0846878890676,286.781801147,4627338797.78,19138.9314247,222011604527.0,127401873.716,226766345198.0,0.009546776,2.3e-06,0.044816334,Very High,3111285.35186,0.00310095373625,35971.0633405,405091.376815,3552347.79201,77.8210116732,Relatively Low,0.000671826524056,1.61828292e-07,0.00317519981818,82.9226113273,4123120.22754,80.0807537012,Relatively Low,Very High,21620,216
891,Maryland,24031,16.0,0.0981053319462,512.02313799,159061814950.0,1060763.92975,12304861585100.0,48843949.0,12463972244000.0,0.003545749,1.97e-06,0.015138395,Relatively Moderate,55535689.9746,0.205329331259,2381820.24261,72363.6037589,57989873.821,96.411586684,Relatively High,0.000349004733809,1.9347347e-07,0.00148152647852,78.9450929529,59199332.9568,96.1866307761,Relatively High,Very High,20818,208
892,Maryland,24033,12.0,0.0945959696458,498.072227784,135138987587.0,965309.857681,11197594349100.0,20156927.0,11332753493600.0,0.003796614,2.18e-06,0.016267609,Relatively Moderate,47975741.4724,0.196774049758,2282578.97719,30661.4468128,50288981.8965,95.9792477302,Relatively High,0.000354912383385,2.03723886e-07,0.00152113696759,79.1612624297,57785908.3426,96.1417676088,Relatively High,Very High,20775,207
893,Maryland,24035,9.0,0.107804997805,381.255278321,9661727909.0,49839.0,578132400000.0,205309103.309,587999437012.0,0.003937527,2.3e-06,0.016903177,Relatively High,4164239.46799,0.0123338144246,143072.247325,347620.374925,4654932.09024,80.3285776048,Relatively Low,0.000431003595549,2.47473152e-07,0.00167849295023,80.2853437095,4285893.9635,80.4845222073,Relatively Low,Very High,21679,216
894,Maryland,24037,28.0,0.150765529246,374.563745728,21607508730.7,113693.845597,1318848608930.0,29778266.38,1340485895930.0,0.006134897,2.3e-06,0.04539033,Relatively High,16784005.6653,0.0325144304504,377167.393224,163752.389287,17324925.4478,89.7535667964,Relatively Moderate,0.000776753477877,2.85969362e-07,0.00549894459707,84.046692607,18075842.7522,90.3992821893,Relatively Moderate,Very High,20618,206
895,Maryland,24039,37.0,0.321831633714,332.525321045,4177185795.9,24619.9008704,285590850097.0,300738591.039,290068774484.0,0.004915508,2.3e-06,0.046023685,Relatively High,4632617.02117,0.0126878453192,147179.005702,3131625.12098,7911421.14785,84.0899265024,Relatively Moderate,0.00110902585046,5.15347089e-07,0.0104131116216,90.1426718547,9889973.79858,87.1242709735,Relatively Moderate,Very High,21853,218
896,Maryland,24041,20.0,0.15534560174,280.13052063,9224097537.1,37461.6468573,434555103544.0,76350528.5938,443855551610.0,0.007654454,2.3e-06,0.068037577,Relatively High,8668316.43176,0.0105774615988,122698.554546,638118.373443,9429133.35974,85.430177259,Relatively Moderate,0.000938873438836,2.82080687e-07,0.00811895153705,86.4245568526,9354370.82798,86.4961866308,Relatively Moderate,Very High,21679,216
897,Maryland,24043,12.0,0.076494332911,472.08558345,28888669563.1,154587.116199,1793210547900.0,176260602.162,1822275478070.0,0.001734254,7.45e-07,0.034383893,Relatively Moderate,4055014.05999,0.00931910627283,108101.632765,478340.102953,4641455.7957,80.2853437095,Relatively Low,0.000140347609155,6.0262063e-08,0.00271304761599,70.6874189364,5312916.71185,82.6379542396,Relatively Low,Very High,21746,217
898,Maryland,24045,35.0,0.228908688458,387.805583498,16325811239.5,103537.170205,1201031174380.0,348670975.9,1217705656590.0,0.004915508,2.3e-06,0.046023685,Relatively High,17423126.0421,0.0517432179019,600221.327662,3519717.34702,21543064.7167,91.8720276697,Relatively Moderate,0.00106719134165,4.99731683e-07,0.0100946668616,88.1106787722,26660318.8756,93.001345895,Relatively Moderate,Very High,21801,218
899,Maryland,24047,35.0,0.28394576729,489.476231689,14730190873.9,52452.3024682,608446708631.0,285743249.0,623462642754.0,0.004915508,2.3e-06,0.046023685,Relatively High,16895249.4213,0.0282371104317,327550.481007,3099395.10972,20322195.0121,91.2667531345,Relatively Moderate,0.00114683364422,5.38321395e-07,0.0108467833293,88.6294855166,23120741.3767,92.2835352176,Relatively Moderate,Very High,21804,218
900,Maryland,24510,12.0,0.118599673607,82.4706047061,103974995915.0,585325.802252,6789779306120.0,0.0,6893754302040.0,0.003153507,2.3e-06,0.014778741,Relatively Moderate,34492114.9784,0.141619357216,1642784.54371,0.0,36134899.5221,95.0713359274,Relatively Moderate,0.000331543081317,2.41844181e-07,0.0,78.4695201038,44160822.0151,95.513683266,Relatively Moderate,Very High,21218,212
901,Massachusetts,25001,25.0,0.168373762731,429.919299315,63060371633.6,228866.545606,2654851929030.0,26516524.0,2717938817190.0,0.002878725,1.37e-06,0.04539033,Relatively High,27194829.6676,0.0465703598781,540216.174586,178024.322209,27913070.1644,93.9040207523,Relatively Moderate,0.000431242110542,2.03479529e-07,0.00671371263478,80.8906182447,25509802.3742,92.8218932257,Relatively Moderate,Very High,02648,026
902,Massachusetts,25003,13.0,0.0799112398142,956.00774685,26776131799.3,128926.852482,1495551488790.0,26943844.0,1522354564430.0,0.002129676,8.78e-07,0.033315606,Relatively Moderate,4351396.97713,0.00859548167394,99707.5874177,74920.2446505,4526024.80919,80.0259403372,Relatively Low,0.000162501740715,6.6663164e-08,0.00278060712683,72.2870730653,4563189.74976,81.247196052,Relatively Low,Very High,01267,012
903,Massachusetts,25005,32.0,0.195807631081,587.247355956,90555308361.1,578320.317005,6708515677260.0,40167943.0,6799111153560.0,0.00184547,6.38e-07,0.016903177,Relatively Moderate,32087502.7721,0.070981286746,823382.926253,130127.016744,33041012.7151,94.7254647644,Relatively Moderate,0.000354193891657,1.22656872e-07,0.00323957382493,78.9018590575,35348788.5757,94.4818304172,Relatively Moderate,Very High,02375,023
904,Massachusetts,25007,25.0,0.281358521524,111.633203428,6850263581.22,20494.5486796,237736764684.0,6183473.0,244593211738.0,0.003594676,1.28e-06,0.068037577,Relatively High,4029813.06065,0.0042944130856,49815.191793,68865.8612376,4148494.11368,79.2044963251,Relatively Low,0.000588209307052,2.09534671e-07,0.0111370844892,82.5767401643,4144533.39903,80.1256168686,Relatively Low,Very High,02575,025
905,Massachusetts,25009,30.0,0.179410906434,526.524946288,150418668423.0,808726.948043,9381232597300.0,37695340.0,9531688961070.0,0.00184547,6.38e-07,0.016903177,Relatively Moderate,46938200.0284,0.0862799623345,1000847.56308,102984.013309,48042031.6048,95.8495460441,Relatively High,0.000312001939961,1.06663719e-07,0.00273200913717,77.6048421963,48472681.1755,95.7379991027,Relatively Moderate,Very High,01908,019
906,Massachusetts,25011,16.0,0.0800270275788,731.85131955,13098777502.4,70680.3227976,819891744452.0,79011232.0,833069533186.0,0.002495925,7.45e-07,0.047110479,Relatively Moderate,2592972.4412,0.00414843367861,48121.8306719,294798.137965,2935892.40983,76.0916558582,Relatively Low,0.000197949849545,5.8689024e-08,0.00373109152335,74.4920017294,3155218.58153,77.3441004935,Relatively Low,Relatively High,01346,013
907,Massachusetts,25013,24.0,0.11167584947,640.55628507,72392467272.4,464621.141559,5389605242090.0,29697257.0,5462027406620.0,0.001752973,7.57e-07,0.034766298,Relatively Moderate,12864322.9249,0.035480604205,411575.008778,119383.534169,13395281.4678,88.1106787722,Relatively Moderate,0.000177534014896,7.6248755e-08,0.00402001889161,72.9355814959,15898543.3932,89.5917451772,Relatively Moderate,Very High,01010,010
908,Massachusetts,25015,19.0,0.099187145803,550.74153069,28245545343.9,162044.483233,1879716005500.0,52793522.0,1908014344360.0,0.001641512,6.87e-07,0.032489087,Relatively Moderate,4547875.2079,0.0109391621676,126894.281144,162958.756161,4837728.24521,80.6312148725,Relatively Low,0.000161006869836,6.7503608e-08,0.00308671878646,72.3303069607,4666116.13632,81.4266487214,Relatively Low,Very High,01004,010
909,Massachusetts,25017,30.0,0.163586834462,855.49196148,305468766101.0,1629392.45379,18900952464000.0,72660115.0,19206493890200.0,0.001823701,6.27e-07,0.01669402,Relatively Moderate,94611546.5138,0.175144113788,2031671.71994,192459.145404,96835677.3791,97.7518374406,Relatively High,0.000309676567659,1.07459804e-07,0.00264875916318,77.5616083009,91721122.4118,97.3979362943,Relatively High,Very High,01469,014
910,Massachusetts,25019,23.0,0.252980311439,50.4480496221,6254594804.63,14245.1656545,165243921592.0,9777914.0,171508294311.0,0.023561787,9.48e-06,0.044816334,Very High,29282687.3881,0.0268336262858,311270.064915,87073.5131086,29681030.9661,94.1634241245,Relatively Moderate,0.00467926934986,1.882401002e-06,0.0089051215943,98.0544747082,26441667.2297,92.866756393,Relatively Moderate,Very High,02564,025
911,Massachusetts,25021,27.0,0.196009858013,414.924532472,148881605451.0,725419.888572,8414870707440.0,5696738.0,8563758009620.0,0.00184547,6.38e-07,0.016903177,Relatively Moderate,49839609.4027,0.0845602511598,980898.913454,17396.6661613,50837904.9823,96.0224816256,Relatively High,0.000334710568399,1.16530675e-07,0.00305379432253,78.2533506269,47549629.8681,95.6931359354,Relatively Moderate,Very High,02027,020
912,Massachusetts,25023,27.0,0.202429068836,702.864169921,102515722711.0,530306.943033,6151560539180.0,82509932.0,6254158771820.0,0.00184547,6.38e-07,0.016903177,Relatively Moderate,33749876.7753,0.0607000094764,704120.109927,245217.955977,34699214.8412,94.9416342412,Relatively Moderate,0.000329212594806,1.14459212e-07,0.00297198106983,78.1236489408,31797084.2284,94.0331987438,Relatively Moderate,Very High,02361,023
913,Massachusetts,25025,24.0,0.204882037642,63.119538573,118504130302.0,795879.258048,9232199393360.0,597603.0,9350704121260.0,0.001477392,2.23e-07,0.014778741,Relatively Low,32741629.3859,0.0331911655807,385017.520736,1651.67575624,33128298.5824,94.8119325551,Relatively Moderate,0.000276165686526,4.1680374e-08,0.00276383444568,76.5239948119,38386715.1582,94.975325258,Relatively Moderate,Very High,02128,021
914,Massachusetts,25027,29.0,0.136883374429,1595.09526696,141201894339.0,861436.321134,9992661325150.0,74781158.0,10133938000600.0,0.00199084,9.14e-07,0.039622799,Relatively Moderate,42394398.9999,0.118371836094,1373113.29869,417920.877262,44185433.1758,95.5901426719,Relatively High,0.000300199644379,1.3739149e-07,0.00558858525916,77.4751405102,45471761.1779,95.5585464334,Relatively Moderate,Very High,01010,010
915,Michigan,26001,3.0,0.0134335960613,701.599002686,3981364635.53,10102.6328253,117190540773.0,13026411.5389,121184931820.0,0.00026016,1.85e-08,0.002243419,Relatively Low,15748.9251487,2.913620962e-06,33.7980031629,441.245870084,16223.9690219,16.645049719,Very Low,3.9223787e-06,2.86802e-10,3.3480347522e-05,23.6921746649,17135.5998571,15.7918349035,Very Low,Very Low,48721,487
916,Michigan,26005,2.0,0.0112945175079,851.00637451,26961717230.1,119697.260026,1388488216300.0,664212563.382,1416114146100.0,0.000218008,2.02e-08,0.003660859,Very Low,67440.5458285,2.7789910816e-05,322.362965462,28040.1768774,95803.0856713,41.8071768266,Very Low,2.490968172e-06,2.31115e-10,4.1835176025e-05,19.3255512322,92615.1361823,40.4665769403,Very Low,Relatively Moderate,49453,494
917,Michigan,26007,3.0,0.0126669575353,600.386290284,6794219555.06,28708.12423,333014241068.0,29479963.4915,339837940586.0,0.000187785,1.62e-08,0.00312437,Very Low,19159.9464419,7.102432957e-06,82.3882223,1014.92329783,20257.257962,19.7146562905,Very Low,2.804476339e-06,2.45827e-10,3.417528166e-05,18.2447038478,22298.9499666,19.5154777927,Very Low,Relatively Low,49776,497
918,Michigan,26009,0.0,0.0104037136468,530.275458983,7412824160.0,23425.0,271730000000.0,40690916.0,279183515076.0,0.000171691,1e-08,0.00144194,Very Low,12727.1519285,2.3425e-06,27.173,586.73859417,13341.0635227,14.4401210549,Very Low,1.71691e-06,1e-10,1.44194e-05,12.4513618677,13026.8262544,13.4140870345,Very Low,Very Low,49615,496
919,Michigan,26011,3.0,0.0178270199962,372.165545653,4422618024.7,14935.7765014,173255007417.0,49096381.9187,177726721823.0,0.000292056,2.2e-08,0.002536887,Very Low,20206.0570613,5.134581431e-06,59.5611446034,1818.96662421,22084.5848301,20.9684392564,Very Low,4.551283441e-06,3.42511e-10,3.6879810693e-05,25.6809338521,25560.3337865,21.9380888291,Very Low,Relatively Low,48658,486
920,Michigan,26015,3.0,0.0127933575298,582.86777211,13947192603.7,62232.7774847,721900218823.0,156136907.701,736003548334.0,0.000125518,1.19e-08,0.000978531,Very Low,21747.0138116,9.119395296e-06,105.784985439,1977.50530454,23830.3041016,22.2222222222,Very Low,1.554075842e-06,1.46111e-10,1.2344793538e-05,11.0678772157,22733.3498329,19.8743831314,Very Low,Relatively Low,49035,490
921,Michigan,26017,3.0,0.0200446321176,453.304398195,19822453087.7,103754.139337,1203548016310.0,132680673.209,1223503150070.0,0.000205834,2.76e-08,0.002845918,Very Low,83504.5752308,5.8729159712e-05,681.258252654,7227.03392633,91412.8674098,41.2451361868,Very Low,4.210114915e-06,5.6553e-10,5.4062298299e-05,25.205361003,99433.5380934,41.4087034545,Very Low,Relatively Moderate,48611,486
